routeId;loc;tripId;seed;avgSpeed;timeloss;route_length;elevation_up;elevation_down;trafficScale;numOfStops;emission
1530;nap_gellert_e;C76362804.0;1;4.961689655172413;146.04;1439.94;17.10000000000005;-15.47000000000004;0.5;4;537.8319198139446
580;nap_gellert_e;C7644455.0;1;5.3837;80.13;1077.56;18.060000000000016;-10.590000000000003;0.5;3;398.998171847085
1140;nap_gellert_e;C7664711174.0;1;3.0133644859813087;378.87;1612.25;12.060000000000002;-21.74000000000001;0.5;4;747.8422568315856
1140;nap_gellert_e;C7664715100.0;1;4.134076923076923;233.9;1612.25;12.159999999999982;-21.83999999999999;0.5;4;628.2946545988297
1140;nap_gellert_e;C76647947.0;1;4.564067796610169;95.93;1077.56;17.97;-10.499999999999986;0.5;3;453.330542479967
2100;nap_gellert_e;C76796162.0;1;6.764531250000001;12.68;433.36;6.679999999999978;-3.2099999999999795;0.5;2;129.94239398128468
1050;nap_gellert_e;C76796194.0;1;4.114920634920634;24.06;262.1;0.4300000000000068;-9.890000000000017;0.5;2;169.13170808294078
1050;nap_gellert_e;C76796318.0;1;4.114285714285713;24.06;262.1;0.4200000000000159;-9.870000000000031;0.5;2;168.55806375635314
1050;nap_gellert_e;C7679698.0;1;4.1853225806451615;23.06;262.1;0.4300000000000068;-9.900000000000006;0.5;2;163.42033896574884
1020;nap_gellert_e;C77264550.0;1;7.381049046321525;121.37;5418.96;142.54;-131.72;0.5;9;1350.162369082483
1780;nap_gellert_e;C774343724.0;1;6.16962962962963;32.41;999.52;23.72999999999999;-1.8100000000000025;0.5;3;416.411769634712
1780;nap_gellert_e;C774343849.0;1;6.396395348837208;35.76;1103.9;2.920000000000016;-24.210000000000008;0.5;3;433.9681616119421
1100;nap_gellert_e;C77569427.0;1;0.8193320029408676;8739.09;7823.75;292.99000000000007;-103.5900000000001;0.5;14;7457.275686432645
1120;nap_gellert_e;C77569447.0;1;0.7283877854093187;9992.0;7850.56;293.6300000000001;-104.41000000000008;0.5;14;8094.657690862477
1120;nap_gellert_e;C775695670.0;1;1.5007848052448904;4413.54;7826.34;80.21999999999996;-278.34;0.5;12;5185.844190354779
1120;nap_gellert_e;C775695826.0;1;2.704526678141136;2119.43;7850.81;78.91999999999994;-277.93999999999994;0.5;12;4011.232431125241
1390;nap_gellert_e;C7769412.0;1;2.663925081433225;455.57;1636.63;5.70999999999998;-34.28999999999998;0.5;4;852.8358764336147
1390;nap_gellert_e;C77694756.0;1;1.9969658659924143;636.62;1602.08;5.869999999999962;-34.15999999999997;0.5;4;932.6085895143208
70;nap_gellert_e;C78013666.0;1;4.916552238805971;300.51;3294.68;89.99999999999997;-89.81999999999996;0.5;7;1136.2770334086565
70;nap_gellert_e;C78013841.0;1;4.483451568894952;363.72;3294.68;88.93999999999997;-89.84999999999997;0.5;7;1167.8359554504368
50;nap_gellert_e;C7810534.0;1;8.650360000000001;27.49;2169.76;78.78999999999999;-63.46;0.5;2;504.4889605596552
50;nap_gellert_e;C78105432.0;1;8.3507722007722;36.43;2169.76;79.24;-63.88999999999999;0.5;2;549.6623446686415
50;nap_gellert_e;C7810599.0;1;7.252616822429907;26.41;777.2;30.14;-35.56;0.5;2;250.28471897541985
1500;nap_gellert_e;C78144121.0;1;5.078743315508021;176.91;1904.06;21.810000000000016;-16.640000000000015;0.5;6;759.2690420770592
1500;nap_gellert_e;C78144166.0;1;5.455157593123209;151.56;1904.06;21.990000000000023;-16.65000000000002;0.5;6;718.2269986594116
1500;nap_gellert_e;C78144341.0;1;5.422678062678062;153.6;1904.06;22.100000000000023;-16.77000000000001;0.5;6;762.1218043025248
1502;nap_gellert_e;C78144378.0;1;5.266744639376219;232.65;2706.75;20.419999999999987;-29.34999999999998;0.5;7;1042.8984509414174
85;nap_gellert_e;C782451120.0;1;0.850323656335818;9234.54;8666.72;239.31;-193.26999999999995;0.5;18;7149.07711608154
85;nap_gellert_e;C782451142.0;1;1.6451213047910296;3688.73;8071.76;172.95999999999998;-218.67;0.5;19;4275.363845531678
85;nap_gellert_e;C78245214.0;1;2.863498833722093;2000.02;8613.6;239.38999999999987;-193.34999999999985;0.5;18;3357.8463661398723
85;nap_gellert_e;C7824549.0;1;3.677408198121265;1344.29;8635.9;239.00999999999988;-192.9699999999999;0.5;18;3055.96080440488
85;nap_gellert_e;C78245617.0;1;1.5977903289734443;3794.19;8083.11;172.93999999999997;-219.59;0.5;19;4330.113407764019
85;nap_gellert_e;C78245945.0;1;3.3690309925460964;1535.08;8608.23;240.0199999999998;-193.97999999999985;0.5;18;3148.614455713731
1335;nap_gellert_e;C782574680.0;1;5.716728187919463;185.25;3407.49;99.31000000000004;-101.47000000000004;0.5;4;992.9976092180192
1335;nap_gellert_e;C782574914.0;1;5.834047109207709;119.59;2724.58;86.69000000000004;-83.28000000000004;0.5;4;732.2889300465778
330;nap_gellert_e;C622151503.0;2;4.043687943262412;69.42;570.18;1.039999999999992;-9.189999999999998;0.5;3;294.03607227003727
330;nap_gellert_e;C622152254.0;2;4.518628318584071;105.97;1023.22;18.680000000000007;-10.670000000000016;0.5;3;420.7942421863141
330;nap_gellert_e;C622155141.0;2;4.441608695652174;109.95;1023.22;18.78000000000003;-10.78000000000003;0.5;3;394.495270055254
2400;nap_gellert_e;C63598134.0;2;4.179378881987578;83.72;673.45;8.640000000000015;-10.790000000000006;0.5;2;258.97845159272265
2400;nap_gellert_e;C6359838.0;2;4.259746835443038;80.65;673.45;8.590000000000018;-10.720000000000011;0.5;2;278.47602683888607
150;nap_gellert_e;C72468122.0;2;6.633131313131312;30.16;660.1;2.4000000000000057;-2.2900000000000063;0.5;2;220.8477260637713
150;nap_gellert_e;C72468162.0;2;6.731134020618557;28.56;660.1;2.3699999999999903;-2.3100000000000023;0.5;2;218.8060143936676
2120;nap_gellert_e;C74509178.0;2;1.8858233317330773;1680.5;4000.9;81.59000000000003;-25.030000000000044;0.5;11;2361.28374581175
2120;nap_gellert_e;C74509586.0;2;2.1703723691311385;1442.39;4035.62;81.54000000000003;-24.980000000000047;0.5;11;2273.949586152915
2120;nap_gellert_e;C74509938.0;2;3.9436490528414754;584.05;4008.32;22.26999999999994;-79.19999999999993;0.5;11;1716.3171097000284
530;nap_gellert_e;C76194424.0;2;4.759597902097902;302.31;2727.45;20.13999999999993;-29.17999999999992;0.5;7;1082.0090413420703
530;nap_gellert_e;C761944437.0;2;5.383181818181818;236.0;2727.45;20.210000000000008;-29.25;0.5;7;1036.2838199075509
530;nap_gellert_e;C761944809.0;2;4.765964912280701;201.75;1904.06;21.930000000000007;-16.67;0.5;6;741.6950536947104
1540;nap_gellert_e;C763621002.0;2;5.959677419354839;168.26;2405.95;17.290000000000006;-25.69;0.5;6;841.8752914679255
1530;nap_gellert_e;C76362804.0;2;4.358848484848485;186.11;1439.94;17.470000000000013;-15.760000000000003;0.5;4;574.9947118690393
580;nap_gellert_e;C7644455.0;2;3.911163636363636;155.46;1077.56;18.00999999999999;-10.559999999999988;0.5;3;456.70952598030334
1140;nap_gellert_e;C7664711174.0;2;2.0228732747804266;640.89;1612.25;12.150000000000006;-21.830000000000013;0.5;4;889.8948386085304
1140;nap_gellert_e;C7664715100.0;2;4.123171355498721;234.88;1612.25;12.110000000000014;-21.79000000000002;0.5;4;639.6581202994911
1140;nap_gellert_e;C76647947.0;2;4.488708333333333;119.84;1077.56;17.950000000000003;-10.47;0.5;3;430.4313385456411
2100;nap_gellert_e;C76796162.0;2;6.872222222222222;11.67;433.36;6.610000000000014;-3.140000000000015;0.5;2;127.89472682052876
1050;nap_gellert_e;C76796194.0;2;3.6747887323943664;31.94;262.1;0.4499999999999886;-9.98999999999998;0.5;2;174.8465995553584
1050;nap_gellert_e;C76796318.0;2;3.57068493150685;33.95;262.1;0.4200000000000159;-9.950000000000015;0.5;2;170.42263157151098
1050;nap_gellert_e;C7679698.0;2;4.029538461538462;25.82;262.1;0.4499999999999886;-10.03;0.5;2;168.33660288533122
1020;nap_gellert_e;C77264550.0;2;7.049830729166668;154.74;5418.96;142.32;-131.29;0.5;9;1417.20854817232
1780;nap_gellert_e;C774343724.0;2;4.461919642857143;32.4;999.52;23.75;-1.8300000000000125;0.5;3;444.3003534460505
1780;nap_gellert_e;C774343849.0;2;6.284171428571429;38.51;1103.9;2.890000000000015;-24.15000000000001;0.5;3;435.8586864013128
1100;nap_gellert_e;C77569427.0;2;0.7725775632817886;9357.36;7861.48;293.80000000000007;-104.28000000000009;0.5;14;7741.959960671949
1120;nap_gellert_e;C77569447.0;2;0.8522993256471613;8432.5;7833.74;293.15000000000003;-103.79000000000002;0.5;14;7283.334539829412
1120;nap_gellert_e;C775695670.0;2;2.261933352484918;2694.34;7877.61;80.23999999999998;-278.79;0.5;12;4297.3481446021415
1120;nap_gellert_e;C775695826.0;2;4.071657113079729;1136.58;7833.84;79.37999999999987;-278.5099999999999;0.5;12;3513.5254885560043
1390;nap_gellert_e;C7769412.0;2;1.7984657836644595;748.04;1636.63;5.890000000000043;-34.10000000000005;0.5;4;994.0342677786592
1390;nap_gellert_e;C77694756.0;2;2.302943661971831;551.6;1636.63;5.550000000000026;-34.09000000000003;0.5;4;866.9371803989491
70;nap_gellert_e;C78013666.0;2;4.848938053097345;308.86;3294.68;89.11999999999998;-90.04999999999997;0.5;7;1118.2329773610609
70;nap_gellert_e;C78013841.0;2;3.895597633136094;475.7;3294.68;90.08;-90.33;0.5;7;1178.304336911652
50;nap_gellert_e;C7810534.0;2;8.6885140562249;26.34;2169.76;78.77000000000001;-63.34;0.5;2;502.72767863813016
50;nap_gellert_e;C78105432.0;2;8.656;26.64;2169.76;78.81999999999995;-63.32999999999994;0.5;2;506.2133673143175
50;nap_gellert_e;C7810599.0;2;6.062204724409448;48.98;777.2;29.19000000000001;-35.59;0.5;2;269.7213256674977
1500;nap_gellert_e;C78144121.0;2;5.7908536585365855;130.92;1904.06;21.86000000000004;-16.69000000000004;0.5;6;679.8655281828861
1500;nap_gellert_e;C78144166.0;2;5.228901098901098;166.57;1904.06;22.37000000000002;-17.05000000000001;0.5;6;727.0229404798113
1500;nap_gellert_e;C78144341.0;2;5.822507645259939;129.58;1904.06;22.170000000000016;-16.830000000000013;0.5;6;705.5619791979314
1502;nap_gellert_e;C78144378.0;2;4.509566666666666;324.38;2706.75;20.18999999999997;-29.13999999999997;0.5;7;1103.1726194897108
85;nap_gellert_e;C782451120.0;2;3.064334992887625;1801.13;8635.9;239.7100000000001;-193.67000000000007;0.5;18;3335.1681709638724
85;nap_gellert_e;C782451142.0;2;1.303537743441172;4953.78;8102.81;174.11999999999992;-220.0;0.5;19;5115.15475945091
85;nap_gellert_e;C78245214.0;2;1.1755949781659392;6322.23;8635.9;239.95;-193.91;0.5;18;5615.897140629761
85;nap_gellert_e;C7824549.0;2;1.050873298172452;7189.71;8598.42;238.7399999999999;-192.7;0.5;18;6036.939056354296
85;nap_gellert_e;C78245617.0;2;2.7056502695417795;1706.18;8052.36;171.84999999999997;-217.77;0.5;19;3223.0632811893247
85;nap_gellert_e;C78245945.0;2;3.640603484912877;1377.12;8630.72;239.0900000000001;-193.05000000000007;0.5;18;3034.2348645492584
1335;nap_gellert_e;C782574680.0;2;5.59404605263158;242.68;3407.49;98.26;-101.5;0.5;4;1049.1851478305248
1335;nap_gellert_e;C782574914.0;2;5.652634854771785;164.69;2724.58;87.59000000000002;-84.18000000000002;0.5;4;776.4581935835856
330;nap_gellert_e;C622151503.0;3;5.589705882352942;30.47;570.18;0.9699999999999988;-9.120000000000005;0.5;3;244.7529445301948
330;nap_gellert_e;C622152254.0;3;5.049603960396039;81.47;1023.22;18.49000000000001;-10.440000000000012;0.5;3;400.9705272995309
330;nap_gellert_e;C622155141.0;3;5.315312499999999;65.13;1023.22;18.17;-10.14;0.5;3;355.3000868737572
2400;nap_gellert_e;C63598134.0;3;4.242784810126582;80.9;673.45;8.350000000000009;-10.820000000000007;0.5;2;289.75055841278737
2400;nap_gellert_e;C6359838.0;3;3.6544565217391294;106.8;673.45;8.640000000000015;-10.850000000000009;0.5;2;308.49069851873685
150;nap_gellert_e;C72468122.0;3;6.827604166666667;27.26;660.1;2.390000000000001;-2.300000000000012;0.5;2;217.914625577903
150;nap_gellert_e;C72468162.0;3;6.800104166666666;27.19;660.1;2.3799999999999955;-2.3200000000000074;0.5;2;213.87266671845487
2120;nap_gellert_e;C74509178.0;3;1.2897992227979274;2681.13;4000.9;81.15000000000002;-24.590000000000032;0.5;11;2825.693179194112
2120;nap_gellert_e;C74509586.0;3;1.555624031007752;2170.66;4017.61;81.19999999999997;-24.639999999999983;0.5;11;2566.326260018805
2120;nap_gellert_e;C74509938.0;3;2.51026494146642;1204.79;4076.68;22.85999999999997;-79.79999999999997;0.5;11;2162.445574841923
530;nap_gellert_e;C76194424.0;3;5.1000000000000005;264.79;2727.45;20.05999999999997;-29.09999999999997;0.5;7;1065.560521941126
530;nap_gellert_e;C761944437.0;3;5.358484251968504;238.66;2727.45;20.26999999999996;-29.299999999999955;0.5;7;1035.7615708815615
530;nap_gellert_e;C761944809.0;3;4.541575178997614;221.66;1904.06;22.200000000000003;-16.89;0.5;6;816.4283454991131
1540;nap_gellert_e;C763621002.0;3;5.391188340807175;210.73;2405.95;17.559999999999988;-25.94999999999999;0.5;6;905.2835013582196
1530;nap_gellert_e;C76362804.0;3;3.746432291666667;239.11;1439.94;17.250000000000014;-15.570000000000007;0.5;4;626.1584275495597
580;nap_gellert_e;C7644455.0;3;4.599615384615384;113.84;1077.56;18.06000000000003;-10.600000000000025;0.5;3;443.9557694136627
1140;nap_gellert_e;C7664711174.0;3;2.818583916083916;415.89;1612.25;12.139999999999986;-21.82;0.5;4;735.385223301444
1140;nap_gellert_e;C7664715100.0;3;2.395468053491828;516.86;1612.25;12.11999999999999;-21.8;0.5;4;829.0060496552077
1140;nap_gellert_e;C76647947.0;3;3.5407894736842107;184.24;1077.56;18.00000000000003;-10.54000000000002;0.5;3;491.970090482765
2100;nap_gellert_e;C76796162.0;3;6.764531250000001;12.72;433.36;6.669999999999988;-3.1999999999999886;0.5;2;132.75544127652884
1050;nap_gellert_e;C76796194.0;3;3.9589393939393935;26.89;262.1;0.4300000000000068;-9.990000000000007;0.5;2;173.2589136756204
1050;nap_gellert_e;C76796318.0;3;4.237868852459016;22.13;262.1;0.4499999999999886;-9.870000000000005;0.5;2;168.6696614057556
1050;nap_gellert_e;C7679698.0;3;3.973230769230769;26.13;262.1;0.4300000000000068;-9.840000000000003;0.5;2;164.2900941984119
1020;nap_gellert_e;C77264550.0;3;7.009003880983182;159.63;5418.96;142.13999999999993;-131.32999999999993;0.5;9;1402.5471569744786
1780;nap_gellert_e;C774343724.0;3;4.442488888888889;34.44;999.52;23.71999999999997;-1.799999999999983;0.5;3;437.2229818149325
1780;nap_gellert_e;C774343849.0;3;6.376358381502891;36.38;1103.9;2.9000000000000057;-24.360000000000014;0.5;3;438.00076217905024
1100;nap_gellert_e;C77569427.0;3;2.08961025093433;2983.02;7855.0;294.00000000000006;-104.40000000000003;0.5;14;4482.290146070541
1120;nap_gellert_e;C77569447.0;3;3.837856440511308;1273.87;7822.45;294.20000000000016;-104.87000000000018;0.5;14;3647.734838705525
1120;nap_gellert_e;C775695670.0;3;2.637263228850691;2176.03;7833.84;79.18999999999998;-277.5;0.5;12;4004.438033785015
1120;nap_gellert_e;C775695826.0;3;2.3609205020920507;2555.94;7908.44;78.36000000000004;-277.51000000000005;0.5;12;4208.654821389086
1390;nap_gellert_e;C7769412.0;3;2.585571428571429;472.09;1636.63;5.969999999999985;-34.17999999999999;0.5;4;872.4468079736196
1390;nap_gellert_e;C77694756.0;3;1.4038865004299226;1004.85;1636.63;5.930000000000007;-34.32000000000001;0.5;4;1132.4619847396934
70;nap_gellert_e;C78013666.0;3;4.101108343711084;433.49;3294.68;90.14999999999996;-90.13999999999996;0.5;7;1230.2906656869025
70;nap_gellert_e;C78013841.0;3;5.372418300653595;242.94;3294.68;89.03000000000003;-89.96000000000002;0.5;7;1069.3207270355804
50;nap_gellert_e;C7810534.0;3;8.613147410358566;28.18;2169.76;78.67999999999996;-63.41999999999996;0.5;2;507.56044660103777
50;nap_gellert_e;C78105432.0;3;8.112771535580523;43.46;2169.76;79.08999999999996;-63.34999999999995;0.5;2;538.1773928172136
50;nap_gellert_e;C7810599.0;3;5.689926470588236;57.59;777.2;29.959999999999965;-35.789999999999964;0.5;2;288.6663670690095
1500;nap_gellert_e;C78144121.0;3;5.283888888888888;162.73;1904.06;21.86;-16.58;0.5;6;759.3569224276338
1500;nap_gellert_e;C78144166.0;3;5.283611111111111;162.71;1904.06;21.96000000000005;-16.68000000000005;0.5;6;690.6054328635394
1500;nap_gellert_e;C78144341.0;3;5.171657608695653;170.61;1904.06;22.210000000000008;-16.89;0.5;6;784.1335881084096
1502;nap_gellert_e;C78144378.0;3;5.12810246679317;235.53;2706.75;20.27000000000001;-29.210000000000008;0.5;7;1055.5887613822729
85;nap_gellert_e;C782451120.0;3;3.722028485110056;1358.51;8635.9;239.70999999999992;-193.67;0.5;18;3006.910669465164
85;nap_gellert_e;C782451142.0;3;1.9807884427032325;2842.25;8093.68;173.0199999999999;-218.89999999999992;0.5;19;3804.888810179666
85;nap_gellert_e;C78245214.0;3;0.9873415977961432;7675.08;8613.6;239.95;-193.91;0.5;18;6337.717332899746
85;nap_gellert_e;C7824549.0;3;1.1373024487094638;6572.69;8607.47;238.07;-192.03;0.5;18;5681.510077401289
85;nap_gellert_e;C78245617.0;3;1.736944861617679;3408.47;8114.23;172.57999999999993;-218.94;0.5;19;4141.91680990356
85;nap_gellert_e;C78245945.0;3;1.1212423332898342;6655.12;8607.47;238.16;-192.11999999999995;0.5;18;5769.940683627619
1335;nap_gellert_e;C782574680.0;3;6.047957371225578;195.24;3407.49;98.73999999999998;-101.29999999999998;0.5;4;1007.9775037694624
1335;nap_gellert_e;C782574914.0;3;6.234576659038901;139.27;2724.58;86.90000000000005;-83.49000000000005;0.5;4;762.9988678730973
330;nap_gellert_e;C622151503.0;4;3.8790476190476193;75.52;570.18;1.019999999999996;-9.170000000000002;0.5;3;299.3572171712027
330;nap_gellert_e;C622152254.0;4;4.200164609053498;123.45;1023.22;18.78000000000001;-10.750000000000014;0.5;3;453.96296505611934
330;nap_gellert_e;C622155141.0;4;4.787042253521126;93.22;1023.22;18.76000000000002;-10.700000000000015;0.5;3;417.51239266511067
2400;nap_gellert_e;C63598134.0;4;4.046807228915663;88.8;673.45;8.490000000000009;-10.78;0.5;2;300.06816540180023
2400;nap_gellert_e;C6359838.0;4;5.139083969465649;53.67;673.45;8.580000000000013;-10.690000000000012;0.5;2;234.7656428241359
150;nap_gellert_e;C72468122.0;4;6.839270833333333;27.27;660.1;2.4200000000000017;-2.3100000000000023;0.5;2;222.74840416777124
150;nap_gellert_e;C72468162.0;4;6.679587628865979;28.92;660.1;2.3100000000000023;-2.3100000000000023;0.5;2;218.0436696863622
2120;nap_gellert_e;C74509178.0;4;2.6237158105403604;1095.75;3994.44;81.63999999999994;-25.07999999999996;0.5;11;2027.9137616732296
2120;nap_gellert_e;C74509586.0;4;3.1116266460108446;880.75;4035.62;81.0;-24.44000000000001;0.5;11;1909.91101858901
2120;nap_gellert_e;C74509938.0;4;2.388300418910832;1145.54;4047.91;22.159999999999968;-78.85999999999996;0.5;11;2089.2419228481654
530;nap_gellert_e;C76194424.0;4;4.47192118226601;323.97;2727.45;20.159999999999982;-29.19999999999997;0.5;7;1109.763654004307
530;nap_gellert_e;C761944437.0;4;5.193180952380952;229.92;2727.45;20.07999999999996;-29.12999999999996;0.5;7;1049.6521367376974
530;nap_gellert_e;C761944809.0;4;5.165108695652174;170.8;1904.06;21.91000000000001;-16.680000000000007;0.5;6;748.0865431776874
1540;nap_gellert_e;C763621002.0;4;4.44007393715342;305.84;2405.95;17.67000000000003;-26.06000000000003;0.5;6;974.1331512641724
1530;nap_gellert_e;C76362804.0;4;3.8142175066313;182.18;1439.94;17.300000000000026;-15.51000000000002;0.5;4;601.1291163917878
580;nap_gellert_e;C7644455.0;4;3.6382432432432426;176.06;1077.56;18.06;-10.58999999999999;0.5;3;480.77893372122674
1140;nap_gellert_e;C7664711174.0;4;2.9909647495361784;382.89;1612.25;12.149999999999991;-21.83;0.5;4;746.9578021501369
1140;nap_gellert_e;C7664715100.0;4;4.673014492753623;188.9;1612.25;12.149999999999991;-21.83;0.5;4;609.1393699852864
1140;nap_gellert_e;C76647947.0;4;3.1219130434782607;224.96;1077.56;18.08;-10.609999999999983;0.5;3;515.7172868062032
2100;nap_gellert_e;C76796162.0;4;6.871587301587301;11.69;433.36;6.69999999999996;-3.2299999999999613;0.5;2;133.16848815640282
1050;nap_gellert_e;C76796194.0;4;3.964848484848485;26.84;262.1;0.4499999999999886;-10.019999999999982;0.5;2;168.42047272661742
1050;nap_gellert_e;C76796318.0;4;4.254590163934426;22.02;262.1;0.4200000000000159;-9.890000000000017;0.5;2;164.86292776694572
1050;nap_gellert_e;C7679698.0;4;4.246065573770491;22.06;262.1;0.4399999999999977;-9.890000000000017;0.5;2;171.13259777997524
1020;nap_gellert_e;C77264550.0;4;6.901273885350318;172.65;5418.96;142.45;-131.61999999999998;0.5;9;1430.1679331639057
1780;nap_gellert_e;C774343724.0;4;4.947871287128713;34.76;999.52;23.72999999999999;-1.8100000000000025;0.5;3;430.9137071995623
1780;nap_gellert_e;C774343849.0;4;6.291885714285714;38.71;1103.9;2.930000000000007;-24.27000000000001;0.5;3;438.9705570610692
1100;nap_gellert_e;C77569427.0;4;3.342082262210796;1522.75;7822.45;294.42;-105.21999999999998;0.5;14;3810.046036720988
1120;nap_gellert_e;C77569447.0;4;1.1390291404305168;6069.22;7799.39;293.13;-103.62999999999997;0.5;14;6067.8584798533575
1120;nap_gellert_e;C775695670.0;4;2.142980531944064;2863.53;7836.39;79.02999999999996;-278.16;0.5;12;4385.7374521612965
1120;nap_gellert_e;C775695826.0;4;2.841060441549041;1976.47;7850.92;80.08999999999995;-279.23999999999995;0.5;12;3894.827086683889
1390;nap_gellert_e;C7769412.0;4;1.165385164051355;1244.73;1630.2;5.850000000000023;-34.03000000000003;0.5;4;1197.6459309961244
1390;nap_gellert_e;C77694756.0;4;1.5075785582255086;923.91;1636.63;5.929999999999993;-34.28999999999999;0.5;4;1096.3046916227966
70;nap_gellert_e;C78013666.0;4;4.4378301886792455;372.64;3294.68;90.03999999999998;-90.09999999999997;0.5;7;1185.065366271715
70;nap_gellert_e;C78013841.0;4;4.447351351351351;370.6;3294.68;89.92;-90.31;0.5;7;1164.5537215624302
50;nap_gellert_e;C7810534.0;4;8.637609561752988;27.05;2169.76;79.26000000000002;-63.31000000000002;0.5;2;511.79646496771176
50;nap_gellert_e;C78105432.0;4;8.528543307086615;30.06;2169.76;79.27;-63.53999999999999;0.5;2;528.3103497696179
50;nap_gellert_e;C7810599.0;4;6.590854700854702;38.72;777.2;29.63000000000001;-35.94000000000001;0.5;2;267.09324977047663
1500;nap_gellert_e;C78144121.0;4;4.98240837696335;184.62;1904.06;22.090000000000018;-16.77000000000001;0.5;6;707.9596945543935
1500;nap_gellert_e;C78144166.0;4;5.832791411042946;128.76;1904.06;21.970000000000027;-16.710000000000022;0.5;6;665.6567787603483
1500;nap_gellert_e;C78144341.0;4;5.215123287671233;167.57;1904.06;22.11000000000004;-16.78000000000003;0.5;6;699.4157801834696
1502;nap_gellert_e;C78144378.0;4;5.2652918287937736;199.77;2706.75;20.13000000000004;-29.090000000000032;0.5;7;1057.8612319577155
85;nap_gellert_e;C782451120.0;4;0.8500411926245587;9191.88;8669.01;239.45;-193.41;0.5;18;7162.0175637161865
85;nap_gellert_e;C782451142.0;4;1.93691497005988;2964.43;8078.35;173.7399999999999;-219.3899999999999;0.5;19;3894.621568881758
85;nap_gellert_e;C78245214.0;4;1.040315017434171;7355.86;8642.38;239.51999999999995;-193.48;0.5;18;6128.535806169478
85;nap_gellert_e;C7824549.0;4;1.3030031900349386;5572.6;8607.47;237.74999999999983;-191.70999999999987;0.5;18;5254.171245980817
85;nap_gellert_e;C78245617.0;4;3.355342293154137;1132.72;8021.67;171.7299999999999;-217.67;0.5;19;2941.971308312485
85;nap_gellert_e;C78245945.0;4;1.1037851303014818;6867.23;8635.9;239.84999999999985;-193.8099999999999;0.5;18;5941.0500272292575
1335;nap_gellert_e;C782574680.0;4;6.103087971274687;191.87;3407.49;99.04999999999994;-102.34999999999994;0.5;4;1001.1175001279404
1335;nap_gellert_e;C782574914.0;4;5.834047109207709;144.78;2724.58;89.11999999999999;-85.71;0.5;4;754.9682524392706
330;nap_gellert_e;C622151503.0;5;4.75175;48.49;570.18;0.9899999999999948;-9.14;0.5;3;261.595099561502
330;nap_gellert_e;C622152254.0;5;5.1035;80.09;1023.22;18.789999999999992;-10.759999999999993;0.5;3;415.42565185580446
330;nap_gellert_e;C622155141.0;5;4.619638009049774;100.82;1023.22;18.749999999999982;-10.72999999999999;0.5;3;434.2061158255946
2400;nap_gellert_e;C63598134.0;5;3.5604761904761904;111.66;673.45;8.690000000000012;-10.830000000000013;0.5;2;309.2135332005603
2400;nap_gellert_e;C6359838.0;5;5.023283582089552;56.65;673.45;8.530000000000015;-10.650000000000006;0.5;2;231.5954883612432
150;nap_gellert_e;C72468122.0;5;6.681122448979591;29.29;660.1;2.390000000000001;-2.3100000000000023;0.5;2;219.84430408293747
150;nap_gellert_e;C72468162.0;5;6.683979591836734;29.38;660.1;2.390000000000001;-2.300000000000012;0.5;2;217.21859528272188
2120;nap_gellert_e;C74509178.0;5;2.4400374531835203;1200.89;3994.44;81.24000000000001;-24.68000000000002;0.5;11;2023.267842693513
2120;nap_gellert_e;C74509586.0;5;1.7802301903497122;1848.44;4035.62;81.35;-24.790000000000006;0.5;11;2495.046527463277
2120;nap_gellert_e;C74509938.0;5;1.7844322183098589;1802.65;4055.38;22.029999999999944;-78.93999999999994;0.5;11;2484.71647792616
530;nap_gellert_e;C76194424.0;5;4.637274275979557;317.11;2727.45;20.279999999999973;-29.30999999999997;0.5;7;1069.9876328479868
530;nap_gellert_e;C761944437.0;5;4.893303411131059;287.8;2727.45;20.219999999999985;-29.269999999999985;0.5;7;1030.25548323691
530;nap_gellert_e;C761944809.0;5;5.4421776504298;151.92;1904.06;22.12000000000004;-16.95000000000003;0.5;6;745.7010642385712
1540;nap_gellert_e;C763621002.0;5;4.836619718309859;261.55;2405.95;17.53;-25.92;0.5;6;969.0605316311016
1530;nap_gellert_e;C76362804.0;5;4.129396551724138;204.26;1439.94;17.179999999999993;-15.269999999999982;0.5;4;574.6919471294224
580;nap_gellert_e;C7644455.0;5;4.290717131474104;130.85;1077.56;18.02000000000004;-10.550000000000026;0.5;3;452.3763101949275
1140;nap_gellert_e;C7664711174.0;5;1.4864052287581695;916.34;1612.25;12.070000000000007;-21.75000000000001;0.5;4;1013.5799099447196
1140;nap_gellert_e;C7664715100.0;5;3.7062758620689658;278.89;1612.25;12.019999999999982;-21.69999999999999;0.5;4;670.9366088841209
1140;nap_gellert_e;C76647947.0;5;4.872217194570136;100.89;1077.56;18.000000000000014;-10.53;0.5;3;398.2699667410693
2100;nap_gellert_e;C76796162.0;5;6.764374999999999;12.68;433.36;6.619999999999976;-3.1499999999999773;0.5;2;130.89170119646582
1050;nap_gellert_e;C76796194.0;5;4.113650793650793;24.07;262.1;0.4399999999999977;-9.890000000000017;0.5;2;165.3646762071248
1050;nap_gellert_e;C76796318.0;5;4.112222222222221;24.06;262.1;0.4399999999999977;-9.890000000000017;0.5;2;165.3409526311878
1050;nap_gellert_e;C7679698.0;5;3.694571428571429;31.12;262.1;0.4300000000000068;-9.860000000000014;0.5;2;171.57948834109905
